variable_set|section|subsection|variable_name|polity_name|polity_new_ID|predecessor|successor|contested|overturn|predecessor_assassination|intra_elite|military_revolt|popular_uprising|separatist_rebellion|external_invasion|external_interference|name|transition_year|confidence|is_disputed|is_uncertain|expert_checked
Crisisdb|Power Transitions||Power Transition|Thanjavur Maratha Kingdom|in_thanjavur_maratha_k|Katturaja / Shahuji II|Pratapsingh Bhonsle|A|A|A|A|A|A|A|A|IP||1739|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Nawabs of Bengal|bd_nawabs_of_bengal|Sarfaraz Khan|||A|A|A|A|A|A|A|A||1740|Confident|||False
Crisisdb|Power Transitions||Power Transition|Thanjavur Maratha Kingdom|in_thanjavur_maratha_k|Pratapsingh Bhonsle|Thuljaji Bhonsle|A|A|A|A|A|A|A|P|P|Seven Years' War|1763|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Russian Empire, Romanov Dynasty I|ru_romanov_dyn_1|Ivan VI|Elizabeth|P|P|P|P|A|A|A|A|A|None|1741|Confident|||False
Crisisdb|Power Transitions||Power Transition|Carnatic Sultanate|in_carnatic_sul|Safdar Ali Khan|Nawab Muruza Ali Khan|A|A|A|A|A|A|A|P|IP||1742|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Ilú-ọba Ọ̀yọ́|ni_oyo_emp_2|Amuniwaiye|Onisile|IA|IA|P|IA|IA|IA|IA|IA|IA||1746|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Nawabs of Bengal|bd_nawabs_of_bengal|Alivardi Khan|Siraj ud-Daulah||P|A|A|A|A|A|A|A||1756|Confident|||False
Crisisdb|Power Transitions||Power Transition|Papal States - Early Modern Period II|it_papal_state_4|Benedict XIV (Lambertini)|Clement XIII (Carlo della Torre Rezzonico)|A|A|A|A|A|A|A|A|A|None|1758|Confident|||False
Crisisdb|Power Transitions||Power Transition|Foys|ni_dahomey_k|Tegbesu|Kpengla|||||||||||1774|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Austria - Habsburg Dynasty II|at_habsburg_2|Maria Theresa and Francis I|Joseph II|A|A|A|A|A|A|A|A|A|None|1780|Confident|||False
Crisisdb|Power Transitions||Power Transition|Brandenburg-Prussia|de_hohenzollern_2|Frederick II|Frederick William II|A|A|A|A|A|A|A|A|A||1786|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Russian Empire, Romanov Dynasty I|ru_romanov_dyn_1|Elizabeth|Catherine II the Great|P|P|A|P|A|A|A|A|A|None|1762|Confident|||False
Crisisdb|Power Transitions||Power Transition|Imamate of Oman and Muscat|om_busaidi_imamate_1|Ahmed bin Said|Said bin Ahmed|P|A|A|P|A|A|A|P|P||1775|Confident|||False
Crisisdb|Power Transitions||Power Transition|Carnatic Sultanate|in_carnatic_sul|Nawab Muruza Ali Khan|Saadatullah Khan II ( Muhammad Sayyid)|P|A|P|A|A|A|A|IP|A||1742|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Mataram Sultanate|id_mataram_k|Susuhunan Amangkurat V|Susuhunan Pakubuwono II||P|A|A|A|A|A|P|A||1743|Confident|||False
Crisisdb|Power Transitions||Power Transition|Carnatic Sultanate|in_carnatic_sul|Saadatullah Khan II|Anwaruddin Khan|A|A|A|A|A|A|A|IP|A||1744|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Kingdom of Kaffa|et_kaffa_k|Gali Gaocho|Shagi Sherocho|IA|IA|SU|SU|IA|IA|IP|IA|SU||1775|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Mataram Sultanate|id_mataram_k|Susuhunan Pakubuwono II|Susuhunan Pakubuwono III||P|A|A|A|A|A|P|A||1749|Confident|||False
Crisisdb|Power Transitions||Power Transition|Hausa bakwai|ni_hausa_k|Alhaji Kabe|Yaji|IA|IA|IA|IA|IA|IA|IA|IA|IA||1753|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Buganda II|ug_buganda_k_2|Kagulu; Namagula; Kyabaggu|Junju; Semakookiro|IA|IA|P|P|IA|IA|IA|IA|IA||1771|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Zungharian Empire|mn_zungharian_emp|Tsewang Dorji Namjal|Lama Dorji|P|P|P|P|P|IA|IA|IA|IA||1750|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Tokugawa Shogunate|jp_tokugawa_shogunate|Tokugawa Ieshige|Tokugawa Ieharu|A|A|A|A|A|IA|A|A|A|None|1760|Confident|||False
Crisisdb|Power Transitions||Power Transition|Electorate of Bavaria|de_bavaria_1|Maximilian III Joseph|Charles Theodore|A|A|A|A|A|A|A|A|A||1777|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Ilú-ọba Ọ̀yọ́|ni_oyo_emp_2|Onisile|Labisi|P|P|A|P|IA|IA|IA|IA|IA||1754|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Spanish Empire II|es_spanish_emp_2|Ferdinand VI|Charles III|A|A|A|A|A|A|A|A|A|None|1759|Confident|||False
Crisisdb|Power Transitions||Power Transition|Emirate of Harar|et_harar_emirate|Yusuf ibn Abu Bakr|Ahmed ibn Abi Bakr|SU|SU|SU|SU|SU|SU|IP|IP|SU||1755|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Durrani Empire|af_durrani_emp|Ahmad Shah Durrani|Timur Shah Durrani||P|P|A|A|A|A|A|A||1772|Confident|||False
Crisisdb|Power Transitions||Power Transition|Kingdom of Cayor|se_cayor_k|Isa Bige N'Gone|M'Bathio Samb|IA|IA|IA|IP|IA|IA|IA|IA|P||1749|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Mughal Empire|in_mughal_emp|Ahmad Shah|Alamgir II|P|P|A|P|A|A|A|A|A|None|1754|Confident|||False
Crisisdb|Power Transitions||Power Transition|Carnatic Sultanate|in_carnatic_sul|Chanda Shahib|Muhammad Ali Khan Wallajah|A|A|A|A|A|A|A|P|P||1752|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Kingdom of Baol|se_baol_k|Mawa|M’Bissan N’Della|||||||||||1752|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Mataram Sultanate|id_mataram_k|Susuhunan Pakubuwono III|||A|A|A|A|A|A|P|A||1755|Confident|||False
Crisisdb|Power Transitions||Power Transition|Kingdom of Cayor|se_cayor_k|M'Bathio Samb|Birayma Kodu|IA|IA|P|IP|IA|IA|IA|IA|IA||1757|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Carnatic Sultanate|in_carnatic_sul|Anwaruddin Khan|Muhammad Ali Khan Wallajah|A|A|P|A|A|A|A|A|A||1795|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Zungharian Empire|mn_zungharian_emp|Lama Dorji|Dawaci|P|P|P|P|P|IA|IA|IA|IA||1752|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Ashanti Empire|gh_ashanti_emp|Kusi Oboadum|Osei Kwadwo Okoawia|P|P|IA|IP|IA|IA|IA|IA|IA|None|1764|Confident|||False
Crisisdb|Power Transitions||Power Transition|Karagwe|tz_karagwe_k|Kalemera Bwirangenda|Ntare V Kiitabanyoro|||||||||||1774|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Kwararafa|ni_kwararafa|Kuwya|Matsweu Adi|||||||||||1775|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Portuguese Empire - Early Modern|pt_portuguese_emp_2|José I|Maria I and Pedro III|A|A|A|A|A|A|A|A|A||1777|Confident|||False
Crisisdb|Power Transitions||Power Transition|Aro|ni_aro|Okenachi|Eko Oke|||||||||||1780|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Nkore|ug_nkore_k_2|Rwabirere; Karara I; Karaiga; Kahaya I|Nyakashaija; Bwarenga; Rwebishengye|||||||||||1783|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Sultanate of Geledi|so_geledi_sultanate|Ibrahim|Mahamud|IA|IA|IA|IA|IA|IA|IA|IA|IA||1800|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Benin Empire|ni_benin_emp|Akengbuda|Obanosa|IA|IA|IA|IA|IA|IA|IA|IA|IA||1804|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Gisaka|rw_gisaka_k|Bazimya|Kimenyi IV Getura|||||||||||1760|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Zungharian Empire|mn_zungharian_emp|Dawaci|Amursana|P|P|A|IA|P|IA|IA|P|P||1755|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Kanem-Borno|ni_bornu_emp|Dunama VII Ghana|Ali IV ibn Haj Hamdun|||||||||||1755|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Kingdom of Baol|se_baol_k|M’Bissan N’Della|Ma-Kodu Kumba|||||||||||1758|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Kingdom of Saloum|se_saloum_k|Mbagne Diop|Mbagne Diogop Ndiaye Mbodj|IA|IA|IA|IA|IA|IA|IA|IA|IA||1760|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Hausa bakwai|ni_hausa_k|Yaji|Babba Zaki|IA|IA|IA|IA|IA|IA|IA|IA|IA||1768|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Ilú-ọba Ọ̀yọ́|ni_oyo_emp_2|Agboluaje|Majeogbe|A|A|P|P|IA|IA|IA|IA|IA||1754|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Ilú-ọba Ọ̀yọ́|ni_oyo_emp_2|Awonbioju|Agboluje|P|P|P|P|IA|IA|IA|IA|IA||1754|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Ilú-ọba Ọ̀yọ́|ni_oyo_emp_2|Labisi|Awonbioju|P|P|A|P|IA|IA|IA|IA|IA||1754|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Hawaii III|us_hawaii_3|Keawe-'ōpala|Kalani'ōpu'u|P|P|SU|P|SU|P|SU|SU|SU|None|1755|Confident|||False
Crisisdb|Power Transitions||Power Transition|Ottoman Empire III|tr_ottoman_emp_3|Osman III|Mustafa III|A|A|A|A|A|A|A|A|A|None|1757|Confident|||False
Crisisdb|Power Transitions||Power Transition|Mughal Empire|in_mughal_emp|Alamgir II|Jahan III|P|P|P|P|P|A|A|A|A|None|1759|Confident|||False
Crisisdb|Power Transitions||Power Transition|Ilú-ọba Ọ̀yọ́|ni_oyo_emp_2|Majeogbe|Abiodun|A|A|P|P|IA|IA|IA|IA|IA||1770|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Bamana kingdom|ml_bamana_k|Denkoro Kulibali|Ton-Mansa Dembelé|P|P|P|IA|P|SU|SU|SU|SU||1757|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Zungharian Empire|mn_zungharian_emp|Amursana||P|P|A|A|P|A|P|P|A||1757|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Ethiopia Kingdom III|et_ethiopian_k_3|Iyoas I|Yohannes II|P|P|P|P|P|A|A|A|A||1769|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Kingdom of Hawaii - Kamehameha Period|us_kamehameha_k|Kalani'ōpu'u|Kīwala'ō and Kamehameha I|P|A|A|P|A|A|A|A|A|None|1782|Confident|||False
Crisisdb|Power Transitions||Power Transition|Emirate of Harar|et_harar_emirate|Ahmed ibn Abi Bakr|Muhammed ibn Yusuf|SU|SU|SU|SU|SU|SU|IP|IP|SU||1782|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Kanem-Borno|ni_bornu_emp|Ali IV ibn Haj Hamdun|Ahmad ibn Ali|||||||||||1793|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Nawabs of Bengal|bd_nawabs_of_bengal|Siraj ud-Daulah|||A|A|A|A|A|A|A|A||1757|Confident|||False
Crisisdb|Power Transitions||Power Transition|Kingdom of Jolof|se_jolof_k|Lat Kodu Majigen|Bakantam Buuri Nebu|||||||||||1764|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Kingdom of Cayor|se_cayor_k|Birayma Kodu|Isa Bige N'Gone|P|P|P|P|IA|IA|IA|IA|IA||1758|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Bamana kingdom|ml_bamana_k|Ton-Mansa Dembelé|Kanuba Gnuma|P|P|SU|P|SU|SU|SU|SU|SU||1760|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Ottoman Empire III|tr_ottoman_emp_3|Mustafa III|Abdulhamid I|A|A|A|A|A|A|A|A|A|None|1774|Confident|||False
Crisisdb|Power Transitions||Power Transition|Kingdom of Cayor|se_cayor_k|Isa Bige N'Gone|Birayma Yamb|P|P|IA|IA|IA|IA|IA|P|IA||1759|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Papal States - Early Modern Period II|it_papal_state_4|Clement XIII (Carlo della Torre Rezzonico)|Clement XIV (Lorenzo Ganganelli)|P|A|A|A|A|A|A|P|A|None|1769|Confident|||False
Crisisdb|Power Transitions||Power Transition|Kingdom of Baol|se_baol_k|Ma-Kodu Kumba||||||||||||1777|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Kingdom of Cayor|se_cayor_k|Birayma Yamb|Isa Bige N'Gone|IA|IA|IA|IA|IA|IA|P|IA|IA||1760|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Mughal Empire|in_mughal_emp|Jahan III|Alam II|P|P|A|P|P|A|A|A|A|None|1760|Confident|||False
Crisisdb|Power Transitions||Power Transition|Mutapa|zi_mutapa|Zindave|Kamota|P|P|A|IP|IA|IA|IA|IA|IA||1760|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Spanish Empire II|es_spanish_emp_2|Charles III|Charles IV|A|A|A|A|A|A|A|A|A|None|1788|Confident|||False
Crisisdb|Power Transitions||Power Transition|Mutapa|zi_mutapa|Kamota|Zeze|P|P||P|IA|IA|IA|IA|IA||1761|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Bamana kingdom|ml_bamana_k|Kanuba Gnuma|Kafa-Diugu|P|P|SU|P|SU|SU|SU|SU|SU||1763|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Kingdom of Cayor|se_cayor_k|Isa Bige N'Gone|Dyor Yassin Isa|IA|IA|IA|IA|IA|IA|IA|IA|IA||1763|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Tokugawa Shogunate|jp_tokugawa_shogunate|Tokugawa Ieharu|Tokugawa Ienari|P|A|A|A|A|P|A|A|A|None|1786|Confident|||False
Crisisdb|Power Transitions||Power Transition|Mughal Empire|in_mughal_emp|Alam II|Jahan IV|P|P|A|P|P|A|A|A|A|None|1788|Confident|||False
Crisisdb|Power Transitions||Power Transition|Gisaka|rw_gisaka_k|Kimenyi Getura||IP|IP|IA|IP|IP|IP|IP|IP|IP||1800|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|British Empire I|gb_british_emp_1|George III|George IV|A|A|A|A|A|A|A|A|A|None|1820|Confident|||False
Crisisdb|Power Transitions||Power Transition|Mutapa|zi_mutapa|Zeze|Mutanika|P|P||P|IA|IA|IA|IA|IA||1762|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Mutapa|zi_mutapa|Mutanika|Zindave||A|A|P|IA|IA|IA|IA|IA||1763|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Funj Sultanate|et_funj_sultanate|Nasir|Isma'il|P|P|P|P|A|A|A|A|A||1769|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Russian Empire, Romanov Dynasty II|ru_romanov_dyn_2|Catherine II the Great|Paul I|A|A|A|A|A|A|A|A|A|None|1796|Confident|||False
Crisisdb|Power Transitions||Power Transition|Bamana kingdom|ml_bamana_k|Kafa-Diugu|N'golo Diara|P|P|SU|IP|P|SU|SU|SU|SU||1766|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Kingdom of Cayor|se_cayor_k|Dyor Yassin Isa|Kodu Kumba|IA|IA|IA|IP|IA|IA|IA|IA|P||1766|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Thanjavur Maratha Kingdom|in_thanjavur_maratha_k|Thuljaji Bhonsle|Serfoji Bhonsle II|P|P|A|A|A||A|P|P|The Second Mysore War|1787|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Thanjavur Maratha Kingdom|in_thanjavur_maratha_k|Thuljaji Bhonsle|Serfoji Bhonsle II|P|P|A|A|A||A|P|P|The Second Mysore War|1787|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Mutapa|zi_mutapa|Zindave|Mutanika||||||||IA|IA||1765|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Kingdom of Jolof|se_jolof_k|Bakantam Buuri Nebu|Mba Kompas|||||||||||1766|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Ashanti Empire|gh_ashanti_emp|Osei Kwadwo Okoawia|Osei Kwame Panyin|SU|SU|SU|SU|SU|SU|SU|SU|SU|None|1777|Confident|||False
Crisisdb|Power Transitions||Power Transition|Mutapa|zi_mutapa|Mutanika|Chicuea||||||||IA|IA||1766|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Denyanke Kingdom|se_great_fulo_emp|unknown|Sule-Budu|||||||||||1776|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Mutapa|zi_mutapa|Chicuea|Changara I|||||||||||1768|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Kingdom of Nyinginya|Early Niynginya|Rwaka|Rujugira||A||P|||||||1770|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Kingdom of Cayor|se_cayor_k|Kodu Kumba|Birayma Faatim-Penda|IA|IA|IA|IA|IA|IA|IA|IA|IA||1777|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Bamana kingdom|ml_bamana_k|N'golo Diara|Mansong Diara|A|A|IA|IA|IA|IA|IA|IA|IA||1790|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Kingdom of Jolof|se_jolof_k|Mba Kompas|Mba Buuri Nebu Njay|A|A|A|P|A|A|A|A|A||1800|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Mutapa|zi_mutapa|Changara I|Ganyambadzi||||||||IA|IA||1770|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Hausa bakwai|ni_hausa_k|Babba Zaki|Dauda Abasama|IA|IA|IA|IA|IA|IA|IA|IA|IA||1776|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Ethiopia Kingdom III|et_ethiopian_k_3|Yohannes II|Tekle Haymanot II|P|P|IP|P|P|A|A|A|A||1769|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Papal States - Early Modern Period II|it_papal_state_4|Clement XIV (Lorenzo Ganganelli)|Pius IV (Giovanni Angelo Braschi)|A|A|A|A|A|A|A|A|A|None|1774|Confident|||False
Crisisdb|Power Transitions||Power Transition|Kingdom of Saloum|se_saloum_k|Sengane Diogop Mbodj|Ndéné Diogop Mbodj|IA|IA|IA|IA|IA|IA|IA|IA|IA||1776|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Funj Sultanate|et_funj_sultanate|Isma'il|Adlan II|P|P|A|P|P|A|P|P|P||1777|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Ethiopia Kingdom III|et_ethiopian_k_3|Tekle Haymanot II|Salomon|P|P|A|P|A|A|A|A|A||1777|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Kingdom of Nyinginya|Early Niynginya|Sentabyo|Gahindiro|||||||||||1801|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Mutapa|zi_mutapa|Ganyambadzi|Chitengu|||||||||||1773|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Burundi|bu_burundi_k|Mutaga|Mwambutsa|||P||||||||1775|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Kingdom of Nyinginya|Early Niynginya|Rujugira|Ndabarasa|||||||||||1786|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Ilú-ọba Ọ̀yọ́|ni_oyo_emp_2|Abiodun|Aole|IA|IA|IA|P|IA|IA|IA|IA|IA||1789|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Buganda II|ug_buganda_k_2|Junju; Semakookiro|Kamanya|IA|IA|A|IA|IA|IA|IA|IA|IA||1798|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Durrani Empire|af_durrani_emp|Timur Shah Durrani|Zaman Shah Durrani||A|A|A|A|A|A|A|A||1793|Confident|||False
Crisisdb|Power Transitions||Power Transition|Mutapa|zi_mutapa|Chitengu|Mutedue|||||||||||1779|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|British East India Company|in_east_india_co|Warren Hastings|The Earl Cornwallis|A|A|A|A|A|A|A|A|A||1785|Confident|||False
Crisisdb|Power Transitions||Power Transition|Foys|ni_dahomey_k|Kpengla|Agonglo|||||||||||1789|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Ottoman Empire III|tr_ottoman_emp_3|Abdulhamid I|Selim III|A|A|A|A|A|A|A|A|A|None|1789|Confident|||False
Crisisdb|Power Transitions||Power Transition|French Kingdom - Late Bourbon|fr_bourbon_k_2|Louis XVI|National Convention|P|P|P|A|P|P|A|A|A|French Revolution|1792|Confident|||False
Crisisdb|Power Transitions||Power Transition|Karagwe|tz_karagwe_k|Ntare V Kiitabanyoro|Ruhinda VI Orushongo|||||||||||1794|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Imamate of Oman and Muscat|om_busaidi_imamate_1|Said bin Ahmed|Hamad bin Said|A|P|A|P|A|A|A|A|A||1779|Confident|||False
Crisisdb|Power Transitions||Power Transition|Kingdom of Kaffa|et_kaffa_k|Shagi Sherocho|Abet Hinoch|IP|P|SU|P|A|A|A|A|A||1795|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Burundi|bu_burundi_k|Mwambutsa|Ntare II Rugamba|||||||||||1796|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Papal States - Early Modern Period II|it_papal_state_4|Pius IV (Giovanni Angelo Braschi)|Pius VII (Barnaba Chiaramonti)|P|P|A|A|A|A|A|P|A|None|1799|Confident|||False
Crisisdb|Power Transitions||Power Transition|Kwararafa|ni_kwararafa|Matsweu Adi|Ashu Manu I|||||||||||1800|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Kingdom of Saloum|se_saloum_k|Ndéné Diogop Mbodj|Sengane Dégèn Ndiaye|IA|IA|IA|IA|IA|IA|IA|IA|IA||1778|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Hausa bakwai|ni_hausa_k|Dauda Abasama|Mohamma Alwali|IA|IA|IA|IA|IA|IA|IA|IA|IA||1781|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Futa Jallon|gu_futa_jallon|Ibrahima Sora I|Sa’adu|IA|A|A|IA|IA|IA|IA|IA|IA||1791|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Imamate of Futa Toro|se_futa_toro_imamate|Abdul Kader Kan|Moktar Kudeji Talla|P|P|A|IP|IA|IA|IA|IA|IA||1806|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Ethiopia Kingdom III|et_ethiopian_k_3|Salomon|Tekle Giyorgis I|P|P|A|P|P|IP|IP|A|A||1779|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Portuguese Empire - Early Modern|pt_portuguese_emp_2|Maria I and Pedro III|Maria I|A|A|A|A|A|A|A|A|A||1786|Confident|||False
Crisisdb|Power Transitions||Power Transition|Funj Sultanate|et_funj_sultanate|Adlan II|Multiple claimants|P|P|P|P|P|P|P|P|P||1788|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Kingdom of Cayor|se_cayor_k|Birayma Faatim-Penda|Amari|IA|IA|A|P|IA|IA|IA|IA|IA||1790|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Electorate of Bavaria|de_bavaria_1|Charles Theodore|Maximilian IV Joseph|A|A|A|A|A|A|A|A|A||1799|Confident|False|False|False
